patch, X.Koord, Y.Koord, Area
0, 0.207088755, 0.0374747808, 8600000
1, 0.270816065, 0.00680304889, 6100000
2, 0.251151692, 0.0651289178, 6900000
3, 0.0550657567, 0.1193338, 9600000
4, 0.0663254102, 0.0796197898, 9500000
5, 0.279855777, 0.0378262705, 5700000
6, 0.224840711, 0.039530426, 7500000
7, 0.280645853, 0.00166445834, 5600000
8, 0.265266985, 0.119480672, 6800000
9, 0.110997574, 0.0615658101, 9200000
10, 0.891089763, 0.500564405, 900000
11, 0.849814954, 0.343026778, 1200000
12, 0.89381163, 0.428670182, 400000
13, 0.737807195, 0.318707911, 1400000
14, 0.882661014, 0.408887537, 900000
15, 0.965342641, 0.360471735, 200000
16, 0.945298122, 0.279785991, 300000
17, 0.976750648, 0.372619286, 100000
18, 0.810306297, 0.284592955, 1400000
19, 0.929979108, 0.389904071, 400000
20, 0.600497131, 0.878536156, 1700000
21, 0.641519658, 0.779399341, 1500000
22, 0.547033981, 0.808617349, 2700000
23, 0.566145562, 0.82716656, 1900000
24, 0.527542293, 0.91987828, 3100000
25, 0.555539045, 0.809783591, 2300000
26, 0.540500931, 0.899832443, 2900000
27, 0.636945955, 0.785697901, 1600000
28, 0.535712018, 0.908906636, 3000000
29, 0.519177521, 0.856284759, 3600000
30, 0.319353831, 0.993793723, 4900000
31, 0.345019455, 0.874851223, 4600000
32, 0.307169995, 0.991545777, 5300000
33, 0.347136995, 0.817153415, 4500000
34, 0.298008799, 0.877530039, 5400000
35, 0.210093963, 0.937369852, 8100000
36, 0.364806262, 0.898662014, 3800000
37, 0.33599916, 0.964800424, 4900000
38, 0.247461775, 0.935831219, 7300000
39, 0.175376674, 0.925903191, 8800000
40, 0.213513822, 0.386209554, 7700000
41, 0.152205212, 0.168898306, 9100000
42, 0.0428778157, 0.385161241, 9600000
43, 0.228124373, 0.61673869, 7300000
44, 0.142320792, 0.424598582, 9200000
45, 0.158984198, 0.397367744, 9100000
46, 0.0071002474, 0.39261373, 9900000
47, 0.212104048, 0.354281443, 7700000
48, 0.24806108, 0.410336697, 7100000
49, 0.0834468191, 0.488535771, 9500000
