patch, X.Koord, Y.Koord, Area
0, 0.83989117, 0.911640065, 1900000
1, 0.0139800794, 0.486314943, 9500000
2, 0.126565212, 0.556249771, 8000000
3, 0.587508705, 0.536718003, 4800000
4, 0.558513345, 0.808175743, 5000000
5, 0.836313787, 0.145925878, 2200000
6, 0.219510515, 0.923691771, 7300000
7, 0.0504257337, 0.174275813, 9200000
8, 0.0122078971, 0.328819417, 9800000
9, 0.152370319, 0.669835563, 7800000
10, 0.63260234, 0.489626041, 3900000
11, 0.69620458, 0.725257549, 3500000
12, 0.199754384, 0.646802703, 7300000
13, 0.615807278, 0.375464875, 4600000
14, 0.00957860355, 0.251062082, 10000000
15, 0.444778709, 0.0566644887, 6100000
16, 0.323643628, 0.564117693, 6500000
17, 0.91300918, 0.819680003, 400000
18, 0.755151111, 0.886814942, 3200000
19, 0.0948828883, 0.836313641, 8600000
20, 0.116997245, 0.63601518, 8300000
21, 0.0459564778, 0.0591964102, 9400000
22, 0.778124372, 0.270489005, 2600000
23, 0.423830329, 0.838316448, 6100000
24, 0.0694212806, 0.736774969, 9100000
25, 0.0733569702, 0.745514646, 9000000
26, 0.856084301, 0.811996397, 1800000
27, 0.68048926, 0.592031991, 3600000
28, 0.867568371, 0.348917695, 600000
29, 0.702075769, 0.695343525, 3500000
30, 0.757710466, 0.0567511776, 3000000
31, 0.181115141, 0.24214439, 7600000
32, 0.679330896, 0.962331432, 3800000
33, 0.172666936, 0.16017722, 7600000
34, 0.145270852, 0.3425102, 7800000
35, 0.0136344561, 0.871498023, 9700000
36, 0.984734864, 0.290035072, 100000
37, 0.236314008, 0.605645305, 6800000
38, 0.808724024, 0.189113596, 2400000
39, 0.40599164, 0.729780609, 6200000
40, 0.190311705, 0.42616863, 7300000
41, 0.449157807, 0.702977596, 5400000
42, 0.254563855, 0.737127724, 6700000
43, 0.429868674, 0.957895217, 6100000
44, 0.576224721, 0.446134569, 4800000
45, 0.384823775, 0.810589649, 6300000
46, 0.625612406, 0.736476739, 4500000
47, 0.445807493, 0.489451175, 5400000
48, 0.0735786033, 0.896496963, 8600000
49, 0.954948192, 0.116357112, 400000
