patch, X.Koord, Y.Koord, Area
0, 0.56868705, 0.0519678374, 3000000
1, 0.952380413, 0.582581155, 300000
2, 0.446808508, 0.370600686, 4900000
3, 0.557317346, 0.106235565, 3300000
4, 0.876924176, 0.483762732, 1200000
5, 0.59313275, 0.822782136, 2900000
6, 0.648390516, 0.00308241672, 1900000
7, 0.200925617, 0.328487434, 6900000
8, 0.856883899, 0.330380202, 1400000
9, 0.480616307, 0.636151873, 4400000
10, 0.609399054, 0.991917416, 2100000
11, 0.122129573, 0.424202231, 7900000
12, 0.375109779, 0.534109095, 5000000
13, 0.272443583, 0.0220929652, 5500000
14, 0.534152614, 0.217164345, 4100000
15, 0.273132205, 0.170616461, 5500000
16, 0.576794733, 0.3724089, 3000000
17, 0.258708036, 0.0861834784, 6200000
18, 0.607792319, 0.882507606, 2600000
19, 0.354757222, 0.863119409, 5000000
20, 0.261127157, 0.480962647, 5900000
21, 0.0750331264, 0.558129186, 8600000
22, 0.740084355, 0.277759804, 1900000
23, 0.420084086, 0.172427047, 4900000
24, 0.132334169, 0.326111494, 7200000
25, 0.0626818941, 0.217583416, 9400000
26, 0.865726901, 0.967955693, 1200000
27, 0.309121407, 0.710075334, 5200000
28, 0.555310884, 0.0294475756, 3400000
29, 0.483725849, 0.416368605, 4300000
30, 0.84031647, 0.734495746, 1600000
31, 0.503630068, 0.671793236, 4300000
32, 0.4195274, 0.346214119, 5000000
33, 0.0811508205, 0.551074741, 8500000
34, 0.299460249, 0.926409737, 5300000
35, 0.836538364, 0.197866548, 1800000
36, 0.913979572, 0.0497686618, 1000000
37, 0.146298445, 0.464682869, 7000000
38, 0.208659978, 0.291783368, 6400000
39, 0.599340315, 0.294050646, 2700000
40, 0.921916645, 0.0426914871, 700000
41, 0.0950727679, 0.794036011, 8200000
42, 0.865408912, 0.568309382, 1300000
43, 0.0286731082, 0.326960745, 9700000
44, 0.237821357, 0.621395911, 6300000
45, 0.334895551, 0.239257028, 5100000
46, 0.919518344, 0.819166222, 800000
47, 0.457674517, 0.851716737, 4400000
48, 0.825675714, 0.315321471, 1900000
49, 0.0587155405, 0.35751307, 9500000
