patch, X.Koord, Y.Koord, Area
0, 0.0859393812, 0.0159136055, 4000000
1, 0.427419385, 0.230411888, 1000000
2, 0.105229752, 0.153501616, 1900000
3, 0.249577505, 0.201375516, 6800000
4, 0.235697337, 0.281672617, 5400000
5, 0.0630715209, 0.323746626, 10000000
6, 0.0570545474, 0.124139594, 3100000
7, 0.387821466, 0.425466273, 8100000
8, 0.315533476, 0.635090404, 2000000
9, 0.326921732, 0.158493954, 7800000
10, 0.0228222603, 0.442465587, 7300000
11, 0.178519387, 0.121052688, 6900000
12, 0.294910441, 0.185417324, 1500000
13, 0.1228566, 0.0746850646, 3900000
14, 0.0716869619, 0.0405294711, 2400000
15, 0.0558885257, 0.475848318, 1300000
16, 0.0179784587, 0.367421357, 10000000
17, 0.213147804, 0.105018504, 4500000
18, 0.16135497, 0.0209831898, 8500000
19, 0.272385648, 0.1378933, 4600000
20, 0.810864131, 0.0612543722, 8700000
21, 0.00257132702, 0.192565638, 4200000
22, 0.6266694, 0.566351827, 8800000
23, 0.209196324, 0.0768833222, 2100000
24, 0.315407143, 0.0306435425, 9400000
25, 0.123531715, 0.299645154, 3500000
26, 0.347214858, 0.185845989, 9700000
27, 0.262019664, 0.142896834, 9200000
28, 0.172204127, 0.117091171, 3200000
29, 0.131728789, 0.12184587, 6700000
30, 0.214466595, 0.276914884, 8800000
31, 0.336703626, 0.578652568, 7200000
32, 0.208812173, 0.539881265, 5300000
33, 0.288118061, 0.251962346, 4400000
34, 0.139584485, 0.249633537, 4000000
35, 0.516117273, 0.133283482, 7000000
36, 0.272450929, 0.179094047, 5600000
37, 0.564468737, 0.303376103, 5200000
38, 0.404031811, 0.234573059, 3200000
39, 0.0821324431, 0.0689595322, 1000000
40, 0.269870631, 0.275913728, 4200000
41, 0.0656533327, 0.236514669, 1500000
42, 0.165128942, 0.451508124, 4200000
43, 0.230737475, 0.0383691533, 300000
44, 0.333415136, 0.0463053806, 8100000
45, 0.22372361, 0.155097078, 2300000
46, 0.161287138, 0.0148243143, 5400000
47, 0.146069961, 0.306892518, 9400000
48, 0.0499496423, 0.186746449, 100000
49, 0.0475383917, 0.348976514, 9400000
