patch, X.Koord, Y.Koord, Area
0, 0.839862826, 0.386017394, 4600000
1, 0.928311936, 0.641585162, 9800000
2, 0.854323087, 0.458006787, 6500000
3, 0.85489889, 0.562264948, 2200000
4, 0.872198736, 0.613614665, 5000000
5, 0.983585525, 0.362366643, 4600000
6, 0.945980486, 0.42900069, 5600000
7, 0.990585754, 0.491903982, 5500000
8, 0.925017584, 0.396610839, 7700000
9, 0.868493949, 0.600007434, 3600000
10, 0.866446494, 0.988351134, 2800000
11, 0.97687724, 0.913962415, 2800000
12, 0.899673256, 0.967193693, 6000000
13, 0.707219678, 0.944116426, 300000
14, 0.945515128, 0.810049849, 4200000
15, 0.928202532, 0.888817837, 5600000
16, 0.828439485, 0.900252574, 4600000
17, 0.869620352, 0.902053177, 6800000
18, 0.936676373, 0.936710778, 4100000
19, 0.952282593, 0.82515594, 3100000
20, 0.806791217, 0.197998218, 1500000
21, 0.976331688, 0.0564026339, 4500000
22, 0.932417196, 0.0508940622, 2600000
23, 0.968141778, 0.0811135767, 5900000
24, 0.992908801, 0.0910806477, 7600000
25, 0.978574316, 0.0633607418, 1600000
26, 0.946156448, 0.0307844589, 2900000
27, 0.917249023, 0.102240129, 300000
28, 0.905941617, 0.0523310512, 9200000
29, 0.965227266, 0.0411064216, 7000000
30, 0.593014082, 0.83485515, 7000000
31, 0.386755435, 0.854563746, 200000
32, 0.460541369, 0.632364586, 500000
33, 0.423411891, 0.855987298, 1300000
34, 0.290429215, 0.752422346, 9000000
35, 0.561215164, 0.876410559, 600000
36, 0.576633847, 0.797229104, 4500000
37, 0.510357356, 0.693552349, 2100000
38, 0.560404337, 0.799079154, 2500000
39, 0.564029338, 0.838789227, 1000000
40, 0.181635888, 0.0938850126, 3000000
41, 0.200169073, 0.0696869407, 5200000
42, 0.21016262, 0.18447174, 5700000
43, 0.21756476, 0.191064665, 9000000
44, 0.0735500013, 0.105412808, 5600000
45, 0.154605799, 0.148543934, 7100000
46, 0.135290379, 0.105719497, 800000
47, 0.165120242, 0.225458306, 8400000
48, 0.265621582, 0.149872364, 4400000
49, 0.197466704, 0.00739983051, 1300000
