patch, X.Koord, Y.Koord, Area
0, 0.0867078555, 0.413928184, 5600000
1, 0.386261959, 0.134334464, 2600000
2, 0.0833874719, 0.0471800422, 5600000
3, 0.435362147, 0.0757725442, 2100000
4, 0.00425496793, 0.225566438, 9000000
5, 0.0765514849, 0.280005055, 6800000
6, 0.474456949, 0.267544204, 1500000
7, 0.0187343166, 0.0228145959, 7700000
8, 0.283648962, 0.302730855, 2800000
9, 0.665404761, 0.337758759, 300000
10, 0.11774844, 0.224750592, 4600000
11, 0.0239458543, 0.242143912, 7600000
12, 0.188365751, 0.561138708, 4200000
13, 0.0787671451, 0.272666695, 6500000
14, 0.0361995346, 0.0508811261, 7100000
15, 0.401807783, 0.00209918805, 2500000
16, 0.108191618, 0.0203479745, 5000000
17, 0.654577078, 0.0976141705, 500000
18, 0.00196237689, 0.0206002035, 9800000
19, 0.627839905, 0.277824117, 800000
20, 0.0808082016, 0.34398787, 5900000
21, 0.639628397, 0.144328393, 600000
22, 0.125475953, 0.28618292, 4500000
23, 0.200595021, 0.0631811751, 3600000
24, 0.263456307, 0.0138607873, 3000000
25, 0.196872139, 0.0819649866, 4100000
26, 0.280103602, 0.120996803, 2900000
27, 0.438144857, 0.0238780227, 1600000
28, 0.692780914, 0.73785557, 300000
29, 0.186107355, 0.501553679, 4400000
30, 0.0872485803, 0.207842795, 5600000
31, 0.626884087, 0.318862295, 1000000
32, 0.0825605928, 0.235129486, 5700000
33, 0.080673248, 0.388962367, 6000000
34, 0.0914566597, 0.326427192, 5500000
35, 0.0698228811, 0.192946332, 7000000
36, 0.423536497, 0.30386462, 2200000
37, 0.533352321, 0.300099671, 1300000
38, 0.726635845, 0.105663768, 200000
39, 0.624806389, 0.0180202384, 1300000
40, 0.0138553142, 0.735699642, 8400000
41, 0.103321504, 0.00895630594, 5200000
42, 0.112506959, 0.338554677, 4600000
43, 0.15229108, 0.579762165, 4500000
44, 0.372211978, 0.0800017692, 2800000
45, 0.00874878897, 0.630100239, 9000000
46, 0.250473623, 0.0560047719, 3100000
47, 0.0764710961, 0.012734371, 7000000
48, 0.123684173, 0.510584367, 4600000
49, 0.00231737795, 0.271793654, 9200000
