patch, X.Koord, Y.Koord, Area
0, 0.202776937, 0.364906163, 2600000
1, 0.84172164, 0.690110866, 6200000
2, 0.0749291531, 0.412048047, 4200000
3, 0.231255052, 0.625098028, 6800000
4, 0.78043909, 0.127593503, 5600000
5, 0.278449503, 0.697571415, 6800000
6, 0.596528768, 0.630424215, 1600000
7, 0.16769137, 0.824913804, 1400000
8, 0.622606176, 0.422717993, 3900000
9, 0.242882881, 0.076961362, 900000
10, 0.583531749, 0.0713224814, 6000000
11, 0.0628925266, 0.332586885, 7700000
12, 0.525226543, 0.127632827, 7200000
13, 0.529720027, 0.618976912, 2700000
14, 0.612089461, 0.571089714, 5400000
15, 0.328524922, 0.271607012, 1200000
16, 0.0325408943, 0.642623339, 4400000
17, 0.481877322, 0.555811349, 5500000
18, 0.418624177, 0.827118173, 6100000
19, 0.43210024, 0.529953897, 2200000
20, 0.390366931, 0.428322494, 6400000
21, 0.389009767, 0.120251494, 9900000
22, 0.596639014, 0.0206407455, 8700000
23, 0.120202134, 0.917780431, 2500000
24, 0.625332533, 0.94919666, 1900000
25, 0.513010341, 0.275669175, 2400000
26, 0.528401703, 0.88629657, 1200000
27, 0.249846058, 0.850843619, 500000
28, 0.740107757, 0.469848079, 9500000
29, 0.837713086, 0.885991047, 7800000
30, 0.360519854, 0.767013601, 9900000
31, 0.221449806, 0.189242412, 3400000
32, 0.0191061134, 0.229601868, 1000000
33, 0.489778644, 0.651932107, 600000
34, 0.714734747, 0.785984492, 3800000
35, 0.128975361, 0.941120154, 7200000
36, 0.576706104, 0.75275712, 5000000
37, 0.489766651, 0.0863210696, 5500000
38, 0.731141031, 0.748700957, 6500000
39, 0.71428419, 0.959462374, 5300000
40, 0.965506172, 0.632363097, 1500000
41, 0.619084694, 0.541630923, 4700000
42, 0.337629249, 0.961209892, 100000
43, 0.855083606, 0.834216147, 7100000
44, 0.335948893, 0.265639269, 8100000
45, 0.447075563, 0.918890824, 8500000
46, 0.702187286, 0.550760903, 6900000
47, 0.455117851, 0.518525172, 5500000
48, 0.851073009, 0.979636686, 6100000
49, 0.873471607, 0.733778401, 6200000
