patch, X.Koord, Y.Koord, Area
0, 0.686425844, 0.59920455, 2800000
1, 0.175121617, 0.840142764, 8700000
2, 0.92826708, 0.981224895, 900000
3, 0.903472453, 0.0672449404, 1200000
4, 0.380929435, 0.908791764, 8100000
5, 0.941812736, 0.740750306, 500000
6, 0.58134138, 0.500215374, 4800000
7, 0.145787431, 0.896379451, 9200000
8, 0.0220574248, 0.930494661, 10000000
9, 0.618936482, 0.76654636, 4300000
10, 0.943931021, 0.805765985, 400000
11, 0.621568188, 0.731767964, 3800000
12, 0.514436738, 0.759394696, 6000000
13, 0.543714882, 0.386259458, 5400000
14, 0.846934218, 0.737648212, 1700000
15, 0.516039904, 0.0730603761, 5600000
16, 0.372162535, 0.501083875, 8200000
17, 0.720344136, 0.986723574, 2600000
18, 0.742412665, 0.994837075, 2500000
19, 0.83107563, 0.292275039, 2100000
20, 0.0446493318, 0.83621245, 9900000
21, 0.440643603, 0.717424336, 7200000
22, 0.552239106, 0.729713992, 5100000
23, 0.457070817, 0.771565025, 7100000
24, 0.945256352, 0.313339851, 400000
25, 0.930906706, 0.99553121, 600000
26, 0.76326569, 0.125605112, 2200000
27, 0.681929382, 0.423139906, 3100000
28, 0.188559179, 0.269147245, 8400000
29, 0.151630401, 0.964001859, 8800000
30, 0.66166687, 0.43767442, 3700000
31, 0.54864364, 0.0300039474, 5100000
32, 0.305161724, 0.076498681, 8200000
33, 0.398226371, 0.387985884, 7800000
34, 0.421832802, 0.220333651, 7200000
35, 0.675115363, 0.379639354, 3100000
36, 0.298997351, 0.797446702, 8300000
37, 0.103349799, 0.375769884, 9700000
38, 0.187919058, 0.681786255, 8500000
39, 0.41490311, 0.958695007, 7700000
40, 0.968689234, 0.188226446, 300000
41, 0.707856386, 0.346420062, 2800000
42, 0.121580504, 0.991542235, 9300000
43, 0.789255692, 0.262553673, 2200000
44, 0.718253789, 0.822572354, 2700000
45, 0.842144206, 0.0778441196, 1800000
46, 0.915552151, 0.395787871, 1200000
47, 0.926853986, 0.870911326, 1200000
48, 0.285117727, 0.211756674, 8300000
49, 0.661467914, 0.653490241, 3700000
