patch, X.Koord, Y.Koord, Area
0, 0.999702213, 0.0428012335, 200000
1, 0.0251773966, 0.0530569961, 10000000
2, 0.625998596, 0.0555414702, 4200000
3, 0.403017196, 0.766818106, 6300000
4, 0.546008395, 0.129302009, 5000000
5, 0.123135088, 0.760027861, 8800000
6, 0.926088007, 0.552097074, 1200000
7, 0.83753065, 0.629037932, 2100000
8, 0.56522975, 0.665014535, 4900000
9, 0.542913276, 0.421869478, 5200000
10, 0.479419555, 0.449900907, 6000000
11, 0.930611997, 0.614179921, 1000000
12, 0.155811654, 0.412066479, 8400000
13, 0.0685764838, 0.711445518, 8800000
14, 0.875419938, 0.0429414778, 1900000
15, 0.851369353, 0.941096533, 2100000
16, 0.813783448, 0.40124223, 2300000
17, 0.572198194, 0.0616113523, 4900000
18, 0.963341929, 0.365727606, 900000
19, 0.450740054, 0.105228953, 6200000
20, 0.586123018, 0.723596602, 4500000
21, 0.881560107, 0.417197137, 1600000
22, 0.05391558, 0.750190908, 8800000
23, 0.952618004, 0.653566963, 900000
24, 0.207261144, 0.428048476, 8100000
25, 0.693218695, 0.487504131, 3000000
26, 0.177587226, 0.0804369349, 8300000
27, 0.200069242, 0.66160045, 8200000
28, 0.664242501, 0.761383278, 3600000
29, 0.307348726, 0.0366786062, 7400000
30, 0.670892896, 0.714365075, 3300000
31, 0.790064675, 0.308411035, 2600000
32, 0.975646292, 0.894890096, 600000
33, 0.24435643, 0.25937615, 7700000
34, 0.168580124, 0.300600319, 8400000
35, 0.0334121068, 0.705595787, 9200000
36, 0.659826669, 0.783411922, 3700000
37, 0.909242258, 0.582958224, 1200000
38, 0.673703846, 0.904140024, 3000000
39, 0.219053308, 0.489713309, 7700000
40, 0.696305554, 0.828252156, 2900000
41, 0.755878844, 0.202364481, 2800000
42, 0.386358396, 0.675502536, 6500000
43, 0.0265210385, 0.617488532, 9800000
44, 0.300771719, 0.122104508, 7400000
45, 0.800959284, 0.191001005, 2500000
46, 0.765223739, 0.54646392, 2700000
47, 0.484614642, 0.794881217, 5800000
48, 0.494798837, 0.897886532, 5300000
49, 0.626948799, 0.670022174, 4000000
