patch, X.Koord, Y.Koord, Area
0, 0.0100742133, 0.407607942, 9000000
1, 0.285592115, 0.344342194, 4900000
2, 0.0301479304, 0.33616501, 3400000
3, 0.161882421, 0.371148491, 1100000
4, 0.0911548531, 0.335463845, 8300000
5, 0.0233575882, 0.33703677, 9500000
6, 0.12339401, 0.371903917, 3800000
7, 0.0777411849, 0.412465773, 2100000
8, 0.110108842, 0.26378203, 500000
9, 0.102313135, 0.277170287, 700000
10, 0.491265709, 0.0806743337, 1600000
11, 0.254293973, 0.0964102587, 5300000
12, 0.280588066, 0.0710019416, 5400000
13, 0.318987077, 0.212756188, 4400000
14, 0.534394063, 0.169714472, 7300000
15, 0.395497162, 0.179313397, 3900000
16, 0.375081289, 0.0325528772, 7600000
17, 0.411391525, 0.0663223901, 2400000
18, 0.415092842, 0.0868803296, 5800000
19, 0.574730383, 0.0279513769, 8200000
20, 0.594442476, 0.377552969, 4200000
21, 0.580562004, 0.261516898, 4800000
22, 0.604664736, 0.349473067, 6800000
23, 0.734518106, 0.249015995, 8100000
24, 0.518699172, 0.2879865, 6500000
25, 0.572295107, 0.186767878, 9200000
26, 0.817844036, 0.476420779, 4600000
27, 0.740267887, 0.437216517, 8300000
28, 0.571219829, 0.366048537, 10000000
29, 0.627547111, 0.402467316, 8800000
30, 0.243768537, 0.409776726, 1000000
31, 0.410980219, 0.405045304, 5200000
32, 0.171455499, 0.405666762, 9900000
33, 0.259819159, 0.395393044, 6100000
34, 0.275709369, 0.332309853, 4200000
35, 0.311313616, 0.31754608, 8300000
36, 0.283400889, 0.457109083, 3400000
37, 0.232426904, 0.441443916, 6000000
38, 0.304288034, 0.262795691, 6300000
39, 0.381175034, 0.158510117, 7400000
40, 0.860841568, 0.817280057, 600000
41, 0.951715037, 0.747409125, 8100000
42, 0.999793268, 0.934158404, 4500000
43, 0.963857786, 0.828384259, 7400000
44, 0.947061286, 0.932978408, 1500000
45, 0.985044895, 0.82334948, 6200000
46, 0.987053112, 0.85882257, 7100000
47, 0.945601849, 0.873252585, 7200000
48, 0.896015795, 0.901480403, 6800000
49, 0.958801944, 0.887535687, 3600000
