patch, X.Koord, Y.Koord, Area
0, 0.477430217, 0.555267072, 6000000
1, 0.700566748, 0.0642351795, 3000000
2, 0.275011672, 0.357496965, 6900000
3, 0.646069533, 0.460119031, 4000000
4, 0.170412322, 0.112697515, 8500000
5, 0.526603739, 0.285871553, 5600000
6, 0.587807925, 0.136958853, 5100000
7, 0.636063922, 0.199969737, 4400000
8, 0.64809259, 0.170493022, 3300000
9, 0.180895316, 0.870429199, 8200000
10, 0.646693235, 0.565146137, 3600000
11, 0.38120087, 0.964174438, 6400000
12, 0.25171969, 0.0254849489, 7600000
13, 0.753888193, 0.941747557, 2700000
14, 0.331492848, 0.917525471, 6400000
15, 0.87502232, 0.352928558, 1900000
16, 0.872200627, 0.822875238, 2000000
17, 0.170743285, 0.0174755394, 8500000
18, 0.317776574, 0.0488957041, 6600000
19, 0.838764945, 0.38256312, 2000000
20, 0.156922033, 0.770270076, 8700000
21, 0.159159103, 0.670346864, 8600000
22, 0.423981597, 0.0829921959, 6300000
23, 0.988617785, 0.724524902, 200000
24, 0.814688194, 0.924699034, 2100000
25, 0.639389227, 0.202926432, 4300000
26, 0.00146287028, 0.420099618, 9900000
27, 0.126124734, 0.12396474, 9100000
28, 0.110170892, 0.742594078, 9100000
29, 0.076581636, 0.11196457, 9400000
30, 0.97608803, 0.317796172, 300000
31, 0.76911425, 0.532795088, 2500000
32, 0.570202561, 0.256386428, 5600000
33, 0.497428727, 0.908300658, 5700000
34, 0.32090186, 0.899221774, 6600000
35, 0.302718203, 0.353524356, 6700000
36, 0.271005591, 0.777704368, 7400000
37, 0.764058014, 0.360448442, 2600000
38, 0.232509937, 0.319005386, 7900000
39, 0.917553305, 0.054839124, 1200000
40, 0.141421885, 0.269375895, 8800000
41, 0.271827785, 0.546355219, 7000000
42, 0.265734836, 0.98414697, 7400000
43, 0.802923176, 0.392581176, 2100000
44, 0.586275056, 0.960468792, 5300000
45, 0.733570754, 0.26555014, 2900000
46, 0.960179765, 0.690133891, 300000
47, 0.0200743037, 0.299844936, 9800000
48, 0.95877264, 0.888447501, 800000
49, 0.70524511, 0.721825945, 2900000
