patch, X.Koord, Y.Koord, Area
0, 0.81221284, 0.0197913422, 6500000
1, 0.806870586, 0.129263745, 500000
2, 0.820378668, 0.0717711029, 9600000
3, 0.796558038, 0.229926092, 3900000
4, 0.958229999, 0.0143364611, 4500000
5, 0.729279084, 0.140292103, 100000
6, 0.850047753, 0.142480864, 8200000
7, 0.798309469, 0.0561721732, 2700000
8, 0.721666873, 0.131257599, 8200000
9, 0.674940382, 0.0927541528, 6000000
10, 0.613303018, 0.600841908, 6100000
11, 0.576167549, 0.532416626, 5800000
12, 0.638085216, 0.620418454, 4000000
13, 0.479075059, 0.536307868, 2600000
14, 0.432638444, 0.663577457, 2200000
15, 0.443509952, 0.521316555, 2300000
16, 0.497250298, 0.644795387, 4400000
17, 0.439574578, 0.681577272, 9800000
18, 0.461696703, 0.670224401, 100000
19, 0.436424589, 0.628053122, 1500000
20, 0.789197182, 0.921902733, 6200000
21, 0.85062616, 0.890835029, 4400000
22, 0.971796852, 0.915721542, 4500000
23, 0.939715499, 0.955185874, 8700000
24, 0.96623651, 0.899562293, 1800000
25, 0.892596068, 0.96367188, 7900000
26, 0.85455746, 0.955770556, 200000
27, 0.872270771, 0.991251655, 9500000
28, 0.876228901, 0.945060725, 400000
29, 0.903916955, 0.987593825, 9500000
30, 0.0901807256, 0.716205272, 5500000
31, 0.144315761, 0.61811336, 7200000
32, 0.315537669, 0.787408988, 6000000
33, 0.00803671013, 0.614135473, 9700000
34, 0.0927945333, 0.69830202, 1800000
35, 0.1431317, 0.799280767, 8600000
36, 0.0197328203, 0.751685163, 9100000
37, 0.107719758, 0.750188245, 9800000
38, 0.154216093, 0.752868544, 7000000
39, 0.146803037, 0.696714922, 6100000
40, 0.591375077, 0.922649802, 8700000
41, 0.557710446, 0.886113565, 2000000
42, 0.508523342, 0.929688278, 6400000
43, 0.483724064, 0.843983456, 9100000
44, 0.612621784, 0.930835141, 9900000
45, 0.617810501, 0.892887638, 1700000
46, 0.609387356, 0.763034729, 3700000
47, 0.555107573, 0.821024511, 100000
48, 0.546698613, 0.911677258, 7800000
49, 0.464007925, 0.890654422, 7000000
