patch, X.Koord, Y.Koord, Area
0, 0.0151266319, 0.411262773, 2400000
1, 0.0970483551, 0.380923672, 9000000
2, 0.0346571643, 0.351524177, 8300000
3, 0.122550362, 0.342512804, 1800000
4, 0.0295560199, 0.362233023, 8600000
5, 0.168806482, 0.541864925, 7600000
6, 0.000488623965, 0.467136865, 7800000
7, 0.120139768, 0.521238126, 9700000
8, 0.00218158037, 0.4153516, 6100000
9, 0.137746328, 0.510065938, 9800000
10, 0.764266285, 0.846220101, 4800000
11, 0.87161676, 0.83299768, 5400000
12, 0.828385912, 0.940575732, 6200000
13, 0.950865998, 0.950363663, 4800000
14, 0.954215792, 0.762346546, 400000
15, 0.843177427, 0.905126951, 1900000
16, 0.869872881, 0.930259446, 3200000
17, 0.899085555, 0.875307872, 9200000
18, 0.829295627, 0.797911239, 3600000
19, 0.810046486, 0.829558515, 5400000
20, 0.795734331, 0.3278029, 4500000
21, 0.478915453, 0.29542809, 4600000
22, 0.580043963, 0.249549822, 7800000
23, 0.575162822, 0.110482994, 6100000
24, 0.534411963, 0.301683292, 7600000
25, 0.856819242, 0.35207332, 7300000
26, 0.614709797, 0.42156241, 6500000
27, 0.698856623, 0.230729607, 3000000
28, 0.551662193, 0.288789888, 6100000
29, 0.604041481, 0.232880722, 8000000
30, 0.774484776, 0.441490953, 6800000
31, 0.803581691, 0.410190426, 2600000
32, 0.862968659, 0.374002603, 9400000
33, 0.760861315, 0.389831188, 7300000
34, 0.820509818, 0.433203955, 100000
35, 0.768883271, 0.602174764, 3800000
36, 0.648257425, 0.427062573, 7300000
37, 0.999633559, 0.453845577, 6300000
38, 0.663816829, 0.535511006, 400000
39, 0.815302592, 0.451826009, 10000000
40, 0.663043093, 0.298180048, 3500000
41, 0.773450893, 0.308651037, 5000000
42, 0.684520162, 0.31053911, 6700000
43, 0.72643602, 0.347142108, 9100000
44, 0.74566529, 0.23931554, 600000
45, 0.61748152, 0.266248996, 3900000
46, 0.814097637, 0.0446161758, 3500000
47, 0.762680317, 0.31819801, 8600000
48, 0.847154343, 0.132137061, 9500000
49, 0.858605168, 0.182041973, 2200000
