patch, X.Koord, Y.Koord, Area
0, 0.807705016, 0.323141301, 2100000
1, 0.911164655, 0.308547614, 1100000
2, 0.722355104, 0.177303052, 4700000
3, 0.898362002, 0.256642815, 1600000
4, 0.748750966, 0.308293129, 3500000
5, 0.885539857, 0.246072378, 1900000
6, 0.73837881, 0.107227478, 4200000
7, 0.895644874, 0.138536208, 1700000
8, 0.760119975, 0.270270508, 3200000
9, 0.822542371, 0.139210995, 2000000
10, 0.353660037, 0.361074503, 8300000
11, 0.387599856, 0.196682213, 7900000
12, 0.53428401, 0.168124193, 7300000
13, 0.542768226, 0.251909075, 7300000
14, 0.403856366, 0.295863384, 7800000
15, 0.37300284, 0.136278472, 8200000
16, 0.321847948, 0.334875356, 8600000
17, 0.632046316, 0.117057371, 6400000
18, 0.478395001, 0.315076315, 7600000
19, 0.485115081, 0.247354281, 7400000
20, 0.225212293, 0.217491486, 8700000
21, 0.301367186, 0.311185594, 8600000
22, 0.112726797, 0.208756568, 9800000
23, 0.0724565409, 0.212256922, 9900000
24, 0.121021898, 0.202847685, 9300000
25, 0.136540596, 0.254250233, 9000000
26, 0.114961341, 0.408877203, 9500000
27, 0.173905829, 0.107029008, 8900000
28, 0.116251082, 0.136948034, 9300000
29, 0.12619063, 0.216074049, 9000000
30, 0.86877509, 0.370720686, 1900000
31, 0.962814717, 0.370592355, 200000
32, 0.980971468, 0.262876765, 200000
33, 0.909901543, 0.271852074, 1200000
34, 0.915935063, 0.498217075, 1100000
35, 0.943599234, 0.263661657, 300000
36, 0.933833218, 0.355936267, 700000
37, 0.957759701, 0.424157195, 300000
38, 0.90113896, 0.366176819, 1200000
39, 0.929915166, 0.465369926, 1000000
40, 0.733390454, 0.798000442, 4300000
41, 0.650533927, 0.936396193, 5200000
42, 0.801709308, 0.925133213, 2300000
43, 0.638650935, 0.999890433, 5900000
44, 0.615738264, 0.923341856, 6800000
45, 0.690450403, 0.97626794, 4900000
46, 0.595176164, 0.909680618, 7200000
47, 0.627463065, 0.793976517, 6700000
48, 0.671063521, 0.80960474, 4900000
49, 0.767404256, 0.813390865, 3200000
