patch, X.Koord, Y.Koord, Area
0, 0.118163212, 0.250656867, 7200000
1, 0.0972347226, 0.138875324, 8200000
2, 0.0986505903, 0.194070868, 8200000
3, 0.119859582, 0.291169831, 7100000
4, 0.167901449, 0.191809039, 4300000
5, 0.249325929, 0.608698027, 2800000
6, 0.104689263, 0.383206038, 8100000
7, 0.54713488, 0.0466127115, 600000
8, 0.303459887, 0.261867205, 2600000
9, 0.327291832, 0.462084711, 2500000
10, 0.252247838, 0.365861025, 2800000
11, 0.37245155, 0.146240258, 2200000
12, 0.230606206, 0.146082028, 3100000
13, 0.54546562, 0.634957152, 900000
14, 0.25323103, 0.060310135, 2700000
15, 0.490150606, 0.238377826, 1200000
16, 0.780537684, 0.17694389, 300000
17, 0.446905634, 0.375070085, 1700000
18, 0.0741380612, 0.12352223, 8500000
19, 0.022550985, 0.617307586, 10000000
20, 0.377062976, 0.338652296, 2100000
21, 0.230429628, 0.180378669, 3100000
22, 0.0968522329, 0.392782472, 8300000
23, 0.0732126163, 0.245298989, 8700000
24, 0.455675549, 0.428361574, 1200000
25, 0.061636677, 0.26874737, 8800000
26, 0.156356072, 0.274352406, 4800000
27, 0.0554125985, 0.272182711, 9700000
28, 0.0965691567, 0.646560586, 8300000
29, 0.106148128, 0.0136786973, 7700000
30, 0.0500897855, 0.167288952, 9900000
31, 0.193910142, 0.0279653498, 3700000
32, 0.0600707411, 0.0174723138, 9300000
33, 0.392999757, 0.0097578938, 1800000
34, 0.147733079, 0.0525396728, 5100000
35, 0.140871742, 0.0967593612, 5100000
36, 0.172939409, 0.0804240766, 3800000
37, 0.60800554, 0.0700663782, 500000
38, 0.118144814, 0.225931238, 7200000
39, 0.124956833, 0.00733618615, 6000000
40, 0.133702169, 0.209047643, 5600000
41, 0.62753302, 0.666445787, 400000
42, 0.0756056618, 0.0354062208, 8400000
43, 0.732555076, 0.216531135, 400000
44, 0.10501675, 0.375034813, 7800000
45, 0.0604162629, 0.323187429, 9200000
46, 0.209040063, 0.0818187135, 3700000
47, 0.375426553, 0.0808850828, 2200000
48, 0.139430494, 0.433604874, 5400000
49, 0.451743294, 0.0431672742, 1200000
