patch, X.Koord, Y.Koord, Area
0, 0.521815128, 0.443628191, 7900000
1, 0.044375405, 0.484961829, 7900000
2, 0.157476183, 0.852720163, 7500000
3, 0.105705797, 0.323359799, 400000
4, 0.205575292, 0.328017607, 8800000
5, 0.000273935821, 0.66040956, 3000000
6, 0.0813809191, 0.249803154, 6300000
7, 0.0804771615, 0.256158523, 5800000
8, 0.0186713263, 0.110635848, 8900000
9, 0.112344533, 0.346777905, 8600000
10, 0.232663818, 0.45675972, 2200000
11, 0.014748761, 0.591798943, 2000000
12, 0.253423921, 0.305533499, 4900000
13, 0.122825766, 0.027515471, 3600000
14, 0.19042072, 0.316183547, 400000
15, 0.463611041, 0.175324351, 5700000
16, 0.0131015348, 0.151561618, 8500000
17, 0.130681002, 0.358330341, 500000
18, 0.389314261, 0.111606922, 6000000
19, 0.453860758, 0.343251372, 4800000
20, 0.3899479, 0.0442459241, 3000000
21, 0.0577904926, 0.466206763, 4200000
22, 0.174525351, 0.153244309, 700000
23, 0.0593755085, 0.0954878838, 6600000
24, 0.431447387, 0.183225665, 100000
25, 0.486575997, 0.45944824, 5300000
26, 0.0682122269, 0.193147957, 6400000
27, 0.244663007, 0.0510834196, 600000
28, 0.411397103, 0.270582105, 3800000
29, 0.0615808866, 0.301877926, 1100000
30, 0.522933746, 0.779120011, 3300000
31, 0.0215033321, 0.0829651896, 700000
32, 0.497388116, 0.258811966, 4000000
33, 0.519735296, 0.211471521, 500000
34, 0.00668324377, 0.362926718, 5400000
35, 0.139228013, 0.0261237462, 9500000
36, 0.175734378, 0.11017782, 5800000
37, 0.00289362626, 0.14855131, 1900000
38, 0.403051843, 0.436629819, 4900000
39, 0.043798712, 0.0270968074, 8100000
40, 0.178489618, 0.0185689062, 8700000
41, 0.542089584, 0.16027184, 4200000
42, 0.070421582, 0.102620544, 2200000
43, 0.427943147, 0.0519717463, 2900000
44, 0.277737232, 0.343778569, 6600000
45, 0.796952292, 0.669302106, 4100000
46, 0.306327361, 0.135440191, 5600000
47, 0.435120691, 0.363270405, 3000000
48, 0.301329125, 0.420201598, 2800000
49, 0.307524168, 0.359532456, 1200000
