patch, X.Koord, Y.Koord, Area
0, 0.81221284, 0.0197913422, 2300000
1, 0.806870586, 0.129263745, 2600000
2, 0.820378668, 0.0717711029, 2200000
3, 0.796558038, 0.229926092, 3700000
4, 0.958229999, 0.0143364611, 100000
5, 0.729279084, 0.140292103, 4000000
6, 0.850047753, 0.142480864, 2000000
7, 0.798309469, 0.0561721732, 2700000
8, 0.721666873, 0.131257599, 4400000
9, 0.674940382, 0.0927541528, 4400000
10, 0.613303018, 0.600841908, 5500000
11, 0.576167549, 0.532416626, 6100000
12, 0.638085216, 0.620418454, 4500000
13, 0.479075059, 0.536307868, 7200000
14, 0.432638444, 0.663577457, 8700000
15, 0.443509952, 0.521316555, 8200000
16, 0.497250298, 0.644795387, 7000000
17, 0.439574578, 0.681577272, 8200000
18, 0.461696703, 0.670224401, 7900000
19, 0.436424589, 0.628053122, 8600000
20, 0.789197182, 0.921902733, 3900000
21, 0.85062616, 0.890835029, 1800000
22, 0.971796852, 0.915721542, 100000
23, 0.939715499, 0.955185874, 200000
24, 0.96623651, 0.899562293, 100000
25, 0.892596068, 0.96367188, 500000
26, 0.85455746, 0.955770556, 1800000
27, 0.872270771, 0.991251655, 1700000
28, 0.876228901, 0.945060725, 1500000
29, 0.903916955, 0.987593825, 400000
30, 0.0901807256, 0.716205272, 9800000
31, 0.144315761, 0.61811336, 9500000
32, 0.315537669, 0.787408988, 8700000
33, 0.00803671013, 0.614135473, 9900000
34, 0.0927945333, 0.69830202, 9700000
35, 0.1431317, 0.799280767, 9500000
36, 0.0197328203, 0.751685163, 9800000
37, 0.107719758, 0.750188245, 9600000
38, 0.154216093, 0.752868544, 9100000
39, 0.146803037, 0.696714922, 9100000
40, 0.591375077, 0.922649802, 6000000
41, 0.557710446, 0.886113565, 6100000
42, 0.508523342, 0.929688278, 6500000
43, 0.483724064, 0.843983456, 7000000
44, 0.612621784, 0.930835141, 5800000
45, 0.617810501, 0.892887638, 4500000
46, 0.609387356, 0.763034729, 6000000
47, 0.555107573, 0.821024511, 6200000
48, 0.546698613, 0.911677258, 6400000
49, 0.464007925, 0.890654422, 7800000
