patch, X.Koord, Y.Koord, Area
0, 0.0100742133, 0.407607942, 10000000
1, 0.285592115, 0.344342194, 7100000
2, 0.0301479304, 0.33616501, 9500000
3, 0.161882421, 0.371148491, 8300000
4, 0.0911548531, 0.335463845, 9000000
5, 0.0233575882, 0.33703677, 9900000
6, 0.12339401, 0.371903917, 8300000
7, 0.0777411849, 0.412465773, 9200000
8, 0.110108842, 0.26378203, 8300000
9, 0.102313135, 0.277170287, 8800000
10, 0.491265709, 0.0806743337, 5300000
11, 0.254293973, 0.0964102587, 7600000
12, 0.280588066, 0.0710019416, 7300000
13, 0.318987077, 0.212756188, 6500000
14, 0.534394063, 0.169714472, 4900000
15, 0.395497162, 0.179313397, 6100000
16, 0.375081289, 0.0325528772, 6300000
17, 0.411391525, 0.0663223901, 5800000
18, 0.415092842, 0.0868803296, 5400000
19, 0.574730383, 0.0279513769, 4500000
20, 0.594442476, 0.377552969, 4200000
21, 0.580562004, 0.261516898, 4400000
22, 0.604664736, 0.349473067, 4200000
23, 0.734518106, 0.249015995, 3800000
24, 0.518699172, 0.2879865, 5200000
25, 0.572295107, 0.186767878, 4600000
26, 0.817844036, 0.476420779, 3400000
27, 0.740267887, 0.437216517, 3600000
28, 0.571219829, 0.366048537, 4800000
29, 0.627547111, 0.402467316, 3900000
30, 0.243768537, 0.409776726, 8100000
31, 0.410980219, 0.405045304, 6000000
32, 0.171455499, 0.405666762, 8200000
33, 0.259819159, 0.395393044, 7400000
34, 0.275709369, 0.332309853, 7400000
35, 0.311313616, 0.31754608, 6800000
36, 0.283400889, 0.457109083, 7200000
37, 0.232426904, 0.441443916, 8100000
38, 0.304288034, 0.262795691, 6800000
39, 0.381175034, 0.158510117, 6200000
40, 0.860841568, 0.817280057, 3400000
41, 0.951715037, 0.747409125, 1500000
42, 0.999793268, 0.934158404, 500000
43, 0.963857786, 0.828384259, 1000000
44, 0.947061286, 0.932978408, 1600000
45, 0.985044895, 0.82334948, 700000
46, 0.987053112, 0.85882257, 600000
47, 0.945601849, 0.873252585, 2100000
48, 0.896015795, 0.901480403, 2400000
49, 0.958801944, 0.887535687, 1100000
