patch, X.Koord, Y.Koord, Area
0, 0.204848137, 0.70365898, 4800000
1, 0.0107332411, 0.616928039, 200000
2, 0.0534062248, 0.723166869, 2400000
3, 0.0324377403, 0.683595424, 9700000
4, 0.00663128326, 0.669757268, 8800000
5, 0.123152174, 0.662611241, 4100000
6, 0.0876777334, 0.658701861, 4300000
7, 0.0594108239, 0.733425488, 3800000
8, 0.0962324726, 0.557793941, 6200000
9, 0.0884646799, 0.620932871, 200000
10, 0.470454658, 0.707987973, 6200000
11, 0.38959033, 0.878055479, 7100000
12, 0.379917364, 0.814750943, 5500000
13, 0.39841948, 0.863121807, 4100000
14, 0.579841597, 0.944678787, 300000
15, 0.296835048, 0.992570871, 9300000
16, 0.410580552, 0.835036851, 7200000
17, 0.394552973, 0.975033242, 7700000
18, 0.433527486, 0.971222214, 8200000
19, 0.353862254, 0.829050165, 1500000
20, 0.706683316, 0.0850852609, 3600000
21, 0.801548285, 0.236150201, 2700000
22, 0.793518868, 0.338031072, 2200000
23, 0.714033067, 0.286962018, 2900000
24, 0.754856741, 0.482375289, 9800000
25, 0.704155653, 0.341181103, 4300000
26, 0.769805969, 0.389130659, 8800000
27, 0.718422023, 0.323072936, 4900000
28, 0.780916996, 0.411751062, 3400000
29, 0.818501441, 0.296545993, 700000
30, 0.0567972597, 0.920305026, 8700000
31, 0.312868251, 0.940281989, 5600000
32, 0.176804249, 0.993968575, 8800000
33, 0.113159839, 0.926419944, 7700000
34, 0.164205916, 0.979471825, 5300000
35, 0.0669944095, 0.979034033, 5400000
36, 0.116820335, 0.943386636, 4100000
37, 0.109825781, 0.960002104, 4400000
38, 0.085220721, 0.837386414, 2400000
39, 0.0796379948, 0.965534799, 8200000
40, 0.833112487, 0.627112448, 3000000
41, 0.891554079, 0.658675302, 6800000
42, 0.983821128, 0.649570598, 800000
43, 0.9019532, 0.62927935, 1300000
44, 0.991147187, 0.726085675, 4500000
45, 0.874678522, 0.645545809, 9900000
46, 0.909628752, 0.708909927, 3100000
47, 0.79208899, 0.655951792, 600000
48, 0.973457732, 0.705228777, 1900000
49, 0.928276874, 0.583707544, 3300000
