patch, X.Koord, Y.Koord, Area
0, 0.483278499, 0.14958041, 3800000
1, 0.0623889494, 0.0720887104, 2500000
2, 0.11030412, 0.00727002896, 6800000
3, 0.294631072, 0.0288018035, 2400000
4, 0.0645655185, 0.282871455, 7200000
5, 0.192472641, 0.100242778, 8500000
6, 0.444668289, 0.540572171, 1900000
7, 0.167498738, 0.266165328, 9900000
8, 0.390186815, 0.608104139, 5400000
9, 0.0812332431, 0.618499265, 1400000
10, 0.455056343, 0.0702534335, 6900000
11, 0.33225172, 0.399019893, 2700000
12, 0.384036989, 0.0868366112, 8700000
13, 0.11795608, 0.152928735, 500000
14, 0.188838811, 0.0198478962, 2200000
15, 0.382819325, 0.533035953, 1600000
16, 0.0402595366, 0.26082227, 7700000
17, 0.133633496, 0.252206856, 6800000
18, 0.167547448, 0.0489546125, 9900000
19, 0.302718783, 0.0282309061, 7200000
20, 0.11477572, 0.268986416, 900000
21, 0.351315623, 0.403055903, 6000000
22, 0.147675085, 0.010539651, 8100000
23, 0.105245567, 0.164404435, 3400000
24, 0.351223585, 0.270326779, 5000000
25, 0.483186785, 0.0881936034, 5300000
26, 0.143621028, 0.427226033, 1200000
27, 0.0036880525, 0.291396023, 1000000
28, 0.306036849, 0.281535675, 1200000
29, 0.234055621, 0.0317810688, 600000
30, 0.222875605, 0.112192568, 5500000
31, 0.659780871, 0.110635244, 7100000
32, 0.56747529, 0.179290373, 5600000
33, 0.177570743, 0.122367012, 6100000
34, 0.522685099, 0.22136807, 9500000
35, 0.432513536, 0.0459163663, 3900000
36, 0.397199955, 0.145134795, 4700000
37, 0.226366724, 0.0575948307, 5500000
38, 0.196634252, 0.0922901999, 5500000
39, 0.602168482, 0.157734643, 6200000
40, 0.176461717, 0.562500377, 6400000
41, 0.612511413, 0.362802978, 6100000
42, 0.514307181, 0.113494702, 6500000
43, 0.0555172559, 0.24211939, 4200000
44, 0.0823520116, 0.482459215, 2600000
45, 0.601076149, 0.221790325, 7800000
46, 0.737426636, 0.0820025908, 1500000
47, 0.0186059222, 0.230956384, 4400000
48, 0.719782744, 0.228059409, 6200000
49, 0.158428205, 0.136014933, 100000
