patch, X.Koord, Y.Koord, Area
0, 0.843738216, 0.0809194513, 4200000
1, 0.162521181, 0.0659988814, 8400000
2, 0.544439918, 0.29266261, 100000
3, 0.592440443, 0.746802472, 9000000
4, 0.589477507, 0.592844887, 5200000
5, 0.817306821, 0.964004674, 5500000
6, 0.497471918, 0.32043081, 900000
7, 0.506263243, 0.396288632, 6900000
8, 0.14057035, 0.880799474, 4500000
9, 0.198712269, 0.182749915, 5000000
10, 0.781115223, 0.327846967, 5500000
11, 0.968205764, 0.34797194, 8300000
12, 0.441959742, 0.356842971, 1700000
13, 0.923511411, 0.78444556, 4500000
14, 0.684010566, 0.503314862, 7300000
15, 0.0571264757, 0.918044965, 300000
16, 0.503822746, 0.498894142, 1600000
17, 0.512578976, 0.173367973, 9600000
18, 0.361473014, 0.899391562, 2300000
19, 0.779915733, 0.965664587, 9200000
20, 0.423111507, 0.576625395, 7700000
21, 0.852513276, 0.359065389, 7800000
22, 0.630586433, 0.776958746, 2000000
23, 0.602831255, 0.790010352, 8200000
24, 0.0599813231, 0.609173886, 5000000
25, 0.851457478, 0.905630604, 1500000
26, 0.430115885, 0.286137872, 2700000
27, 0.733386554, 0.839454942, 3000000
28, 0.644438232, 0.476045768, 400000
29, 0.536097892, 0.974058617, 8200000
30, 0.80532784, 0.0441612054, 7200000
31, 0.14584959, 0.648984852, 7500000
32, 0.369503079, 0.778152468, 300000
33, 0.565063631, 0.544685142, 3400000
34, 0.0173848879, 0.529236625, 3000000
35, 0.643364356, 0.381444289, 6200000
36, 0.483999189, 0.214527339, 2700000
37, 0.102244439, 0.819582427, 6400000
38, 0.200250788, 0.578513445, 5900000
39, 0.806281526, 0.265301845, 1400000
40, 0.885231279, 0.963766993, 3800000
41, 0.748647826, 0.0336677174, 7300000
42, 0.706775588, 0.0679993248, 8800000
43, 0.41741, 0.139159251, 7100000
44, 0.908456502, 0.597947003, 6800000
45, 0.89136571, 0.3898083, 5900000
46, 0.91314102, 0.220011741, 1900000
47, 0.386815442, 0.202707807, 2000000
48, 0.0104303476, 0.43846587, 7800000
49, 0.508341206, 0.508545501, 6900000
