patch, X.Koord, Y.Koord, Area
0, 0.314294504, 0.997181213, 900000
1, 0.369783377, 0.915696223, 6800000
2, 0.161696545, 0.894817028, 2300000
3, 0.131428595, 0.987707639, 800000
4, 0.305461755, 0.96055175, 2700000
5, 0.253496432, 0.983404569, 9800000
6, 0.187352003, 0.939142886, 7800000
7, 0.215511701, 0.846471078, 3200000
8, 0.266688637, 0.819165323, 4600000
9, 0.323888163, 0.837674386, 800000
10, 0.494782435, 0.106456836, 6800000
11, 0.540072663, 0.042890956, 6800000
12, 0.349132522, 0.0848409354, 5000000
13, 0.384006081, 0.147394659, 8700000
14, 0.32563158, 0.0461502663, 4200000
15, 0.413089114, 0.117238459, 8100000
16, 0.46576611, 0.0189306067, 700000
17, 0.44517417, 0.145979539, 3400000
18, 0.44862531, 0.164292272, 3900000
19, 0.295846704, 0.0607499958, 3100000
20, 0.733232986, 0.908964378, 4600000
21, 0.796778923, 0.742965814, 300000
22, 0.734489413, 0.670635094, 9300000
23, 0.691235224, 0.610769149, 9100000
24, 0.708600208, 0.68747759, 7000000
25, 0.785568382, 0.709961968, 2700000
26, 0.722492058, 0.58218142, 2200000
27, 0.802623619, 0.784141667, 7600000
28, 0.924081253, 0.876352325, 5500000
29, 0.733000168, 0.598022122, 3500000
30, 0.816193228, 0.177003876, 6100000
31, 0.910889115, 0.221011575, 1800000
32, 0.824767982, 0.146103554, 9600000
33, 0.881306624, 0.177710642, 8600000
34, 0.965565078, 0.378936715, 9100000
35, 0.820717428, 0.105517917, 2600000
36, 0.969590374, 0.220833853, 9400000
37, 0.949407613, 0.247225232, 8000000
38, 0.905625652, 0.248333288, 2400000
39, 0.783820452, 0.370662108, 9400000
40, 0.222738337, 0.79811057, 4400000
41, 0.259766703, 0.914597642, 7300000
42, 0.342130453, 0.85287166, 200000
43, 0.454632951, 0.94916024, 4000000
44, 0.306965931, 0.917982762, 5100000
45, 0.496715129, 0.835637167, 2900000
46, 0.296043937, 0.872028114, 5400000
47, 0.332241593, 0.950654524, 2700000
48, 0.356345828, 0.920641684, 5300000
49, 0.268159535, 0.908918625, 9800000
