patch, X.Koord, Y.Koord, Area
0, 0.00736049851, 0.516530232, 9800000
1, 0.0101618427, 0.106674138, 9600000
2, 0.328098122, 0.159832658, 2700000
3, 0.526377015, 0.247469549, 700000
4, 0.225449916, 0.0319606954, 3900000
5, 0.623718679, 0.106089274, 300000
6, 0.0684738998, 0.190133424, 7300000
7, 0.0116742602, 0.0723404921, 9400000
8, 0.0674027588, 0.242510574, 7600000
9, 0.10699186, 0.347454732, 6100000
10, 0.309110693, 0.681608892, 2700000
11, 0.0914733043, 0.148150457, 6800000
12, 0.12256286, 0.132336644, 5000000
13, 0.122542083, 0.775067318, 5100000
14, 0.362772868, 0.470399037, 2200000
15, 0.244270744, 0.498861316, 3500000
16, 0.34494867, 0.440983722, 2400000
17, 0.105737674, 0.30205457, 6800000
18, 0.0631949242, 0.573912262, 7800000
19, 0.110804972, 0.0947963397, 5400000
20, 0.498725855, 0.163514969, 800000
21, 0.0211875401, 0.735335204, 9300000
22, 0.17298118, 0.842117611, 4200000
23, 0.109354956, 0.234812802, 5500000
24, 0.170693742, 0.0628852615, 4400000
25, 0.297592492, 0.278391209, 2900000
26, 0.0501614445, 0.404909452, 8700000
27, 0.368367342, 0.601664012, 1800000
28, 0.102370861, 0.332623394, 6800000
29, 0.191039655, 0.0936802115, 4000000
30, 0.26014049, 0.139610843, 3200000
31, 0.0398486265, 0.0519121268, 9100000
32, 0.330256901, 0.0337276089, 2700000
33, 0.274318561, 0.205396606, 3100000
34, 0.0598982509, 0.06391587, 8000000
35, 0.252155803, 0.285736857, 3400000
36, 0.338672126, 0.389347049, 2600000
37, 0.148479966, 0.240019958, 4600000
38, 0.380254488, 0.180554576, 900000
39, 0.804284481, 0.203920153, 200000
40, 0.134112322, 0.2351158, 4600000
41, 0.519465243, 0.0960340291, 800000
42, 0.0911240203, 0.323049091, 7000000
43, 0.0517559045, 0.0361767966, 8600000
44, 0.0123512186, 0.327930067, 9400000
45, 0.0559676858, 0.424155156, 8100000
46, 0.00505990399, 0.0969837397, 9800000
47, 0.359868952, 0.0771803366, 2300000
48, 0.122482786, 0.424710275, 5300000
49, 0.0403105439, 0.531968378, 9100000
