patch, X.Koord, Y.Koord, Area
0, 0.162412358, 0.626874399, 9800000
1, 0.473122213, 0.845202672, 3900000
2, 0.591932665, 0.336406412, 9100000
3, 0.657886229, 0.0337652361, 4600000
4, 0.153534342, 0.383268523, 4600000
5, 0.317106476, 0.7013725, 5000000
6, 0.148287565, 0.438011474, 7300000
7, 0.756939632, 0.0569760441, 7600000
8, 0.727560269, 0.625825908, 2700000
9, 0.821840156, 0.880993315, 2600000
10, 0.429387833, 0.0676265769, 3400000
11, 0.0189033854, 0.781877397, 800000
12, 0.899569314, 0.0940724444, 5500000
13, 0.10557069, 0.96090815, 9800000
14, 0.224153636, 0.817370494, 5100000
15, 0.0307742963, 0.982856856, 7800000
16, 0.395428227, 0.999421277, 8700000
17, 0.694307927, 0.475917143, 9300000
18, 0.928885927, 0.645354458, 9400000
19, 0.548205158, 0.231941256, 2900000
20, 0.0873424013, 0.845480958, 3200000
21, 0.8841738, 0.290069365, 2400000
22, 0.0984956569, 0.0991473785, 4400000
23, 0.203937828, 0.266367624, 3100000
24, 0.220119223, 0.674031583, 2700000
25, 0.886056286, 0.913015755, 1800000
26, 0.409662835, 0.968118003, 8100000
27, 0.843433151, 0.162214106, 9600000
28, 0.556701421, 0.210686602, 6800000
29, 0.477868929, 0.412810473, 4000000
30, 0.787004143, 0.497848315, 6100000
31, 0.21093827, 0.133676721, 5400000
32, 0.271628183, 0.180907214, 2700000
33, 0.911416213, 0.00121243601, 8000000
34, 0.603832564, 0.749653032, 7000000
35, 0.380760293, 0.23542333, 6800000
36, 0.629202694, 0.230347134, 3500000
37, 0.749272414, 0.811857172, 300000
38, 0.712051444, 0.000244416064, 9400000
39, 0.505766197, 0.665373262, 6800000
40, 0.624018185, 0.948149936, 2200000
41, 0.236728348, 0.440161555, 900000
42, 0.482040985, 0.47596103, 700000
43, 0.882790927, 0.578291282, 8600000
44, 0.914260605, 0.665588408, 9100000
45, 0.0218049395, 0.433190463, 2300000
46, 0.25440072, 0.315600033, 800000
47, 0.261587132, 0.0577509138, 4200000
48, 0.327363129, 0.464745492, 5300000
49, 0.303647163, 0.812914962, 200000
