patch, X.Koord, Y.Koord, Area
0, 0.419117791, 0.483522859, 4200000
1, 0.404615636, 0.722891212, 4400000
2, 0.382225803, 0.610317501, 5000000
3, 0.250707053, 0.513790865, 6200000
4, 0.349579447, 0.426625412, 5500000
5, 0.388601889, 0.497313113, 4700000
6, 0.353632822, 0.589872705, 5300000
7, 0.540720196, 0.607972054, 1900000
8, 0.481609081, 0.645151749, 2400000
9, 0.292818832, 0.515127247, 6000000
10, 0.946298079, 0.770521049, 1200000
11, 0.993310413, 0.826705833, 100000
12, 0.992017832, 0.701184446, 500000
13, 0.990544729, 0.936724634, 900000
14, 0.944289479, 0.979170036, 1200000
15, 0.990084596, 0.952559832, 1000000
16, 0.92408364, 0.748986953, 1600000
17, 0.943464897, 0.887774828, 1400000
18, 0.991679454, 0.780112488, 600000
19, 0.931462175, 0.769064767, 1500000
20, 0.43622432, 0.739154199, 3400000
21, 0.42729931, 0.748113271, 3900000
22, 0.445321152, 0.7360301, 2600000
23, 0.298561032, 0.719502463, 5600000
24, 0.43567691, 0.754454178, 3800000
25, 0.321565286, 0.636714035, 5500000
26, 0.352491513, 0.752097102, 5400000
27, 0.458068301, 0.776981757, 2500000
28, 0.489302275, 0.77510791, 2200000
29, 0.440393219, 0.661760464, 2700000
30, 0.0930637893, 0.948681181, 8100000
31, 0.123246323, 0.980085743, 7700000
32, 0.215916943, 0.949852253, 6800000
33, 0.10723821, 0.906207596, 7800000
34, 0.183065261, 0.955996956, 7100000
35, 0.0885389099, 0.980822642, 8500000
36, 0.141698378, 0.981419131, 7200000
37, 0.209356967, 0.936077197, 6900000
38, 0.0535922191, 0.974435104, 9900000
39, 0.158797813, 0.890535664, 7200000
40, 0.0657028259, 0.555160503, 9500000
41, 0.0835100878, 0.509812015, 8700000
42, 0.245349388, 0.35023387, 6200000
43, 0.218491783, 0.444871817, 6800000
44, 0.269829272, 0.469730982, 6100000
45, 0.288212622, 0.480707714, 6100000
46, 0.350931697, 0.327571912, 5500000
47, 0.234300932, 0.527116161, 6400000
48, 0.0481857875, 0.444805256, 9900000
49, 0.224522315, 0.484543627, 6500000
