patch, X.Koord, Y.Koord, Area
0, 0.0192233957, 0.232788026, 9000000
1, 0.0520011147, 0.429175064, 2100000
2, 0.491212492, 0.515136067, 6500000
3, 0.102060332, 0.665487383, 1100000
4, 0.462558022, 0.122380584, 5800000
5, 0.0242255733, 0.901494594, 9500000
6, 0.198366531, 0.397332262, 6300000
7, 0.121191314, 0.647571628, 9900000
8, 0.658817721, 0.181768811, 8200000
9, 0.12968363, 0.960101436, 6000000
10, 0.0784522912, 0.164750771, 700000
11, 0.961391371, 0.0324725173, 7400000
12, 0.651960356, 0.345899006, 9200000
13, 0.878538378, 0.176502143, 7200000
14, 0.774814235, 0.685493817, 8300000
15, 0.0656287312, 0.14083577, 8300000
16, 0.368444723, 0.0198559787, 3900000
17, 0.834907662, 0.755762048, 600000
18, 0.81426763, 0.0998011918, 4600000
19, 0.0786228918, 0.339538982, 500000
20, 0.774328463, 0.799351401, 8100000
21, 0.736799562, 0.865025616, 4200000
22, 0.281110561, 0.311043796, 4400000
23, 0.230368059, 0.52585473, 8300000
24, 0.96937669, 0.185585402, 6200000
25, 0.944454107, 0.757803574, 8100000
26, 0.50707827, 0.542662207, 7300000
27, 0.386202098, 0.13546182, 5200000
28, 0.182407008, 0.368867633, 5400000
29, 0.983464968, 0.285658747, 4500000
30, 0.947169168, 0.288390785, 3600000
31, 0.194340777, 0.99734102, 4900000
32, 0.165811094, 0.945733095, 6100000
33, 0.47446379, 0.0395037315, 1600000
34, 0.687592485, 0.169085317, 4800000
35, 0.901104076, 0.122820014, 1500000
36, 0.741443348, 0.26119406, 6800000
37, 0.757945123, 0.597466483, 8800000
38, 0.191124068, 0.375798347, 3400000
39, 0.337033716, 0.72297051, 7400000
40, 0.299389796, 0.300665648, 7600000
41, 0.159781443, 0.458667048, 5300000
42, 0.448673605, 0.239229673, 2400000
43, 0.544596131, 0.858639552, 10000000
44, 0.132084773, 0.639018837, 1000000
45, 0.100276705, 0.477522938, 3800000
46, 0.863422706, 0.0633862687, 6800000
47, 0.0481083547, 0.683788355, 3400000
48, 0.17868613, 0.0181637541, 4200000
49, 0.978011577, 0.66982232, 7100000
