patch, X.Koord, Y.Koord, Area
0, 0.521815128, 0.443628191, 500000
1, 0.044375405, 0.484961829, 7900000
2, 0.157476183, 0.852720163, 4900000
3, 0.105705797, 0.323359799, 5800000
4, 0.205575292, 0.328017607, 4100000
5, 0.000273935821, 0.66040956, 9500000
6, 0.0813809191, 0.249803154, 5800000
7, 0.0804771615, 0.256158523, 6000000
8, 0.0186713263, 0.110635848, 8500000
9, 0.112344533, 0.346777905, 5700000
10, 0.232663818, 0.45675972, 4000000
11, 0.014748761, 0.591798943, 8600000
12, 0.253423921, 0.305533499, 3600000
13, 0.122825766, 0.027515471, 5600000
14, 0.19042072, 0.316183547, 4200000
15, 0.463611041, 0.175324351, 700000
16, 0.0131015348, 0.151561618, 8700000
17, 0.130681002, 0.358330341, 5400000
18, 0.389314261, 0.111606922, 2900000
19, 0.453860758, 0.343251372, 1100000
20, 0.3899479, 0.0442459241, 2800000
21, 0.0577904926, 0.466206763, 7500000
22, 0.174525351, 0.153244309, 4900000
23, 0.0593755085, 0.0954878838, 6600000
24, 0.431447387, 0.183225665, 1900000
25, 0.486575997, 0.45944824, 700000
26, 0.0682122269, 0.193147957, 6400000
27, 0.244663007, 0.0510834196, 3800000
28, 0.411397103, 0.270582105, 2200000
29, 0.0615808866, 0.301877926, 6600000
30, 0.522933746, 0.779120011, 400000
31, 0.0215033321, 0.0829651896, 8100000
32, 0.497388116, 0.258811966, 600000
33, 0.519735296, 0.211471521, 500000
34, 0.00668324377, 0.362926718, 8800000
35, 0.139228013, 0.0261237462, 5300000
36, 0.175734378, 0.11017782, 4800000
37, 0.00289362626, 0.14855131, 8900000
38, 0.403051843, 0.436629819, 2200000
39, 0.043798712, 0.0270968074, 7900000
40, 0.178489618, 0.0185689062, 4200000
41, 0.542089584, 0.16027184, 400000
42, 0.070421582, 0.102620544, 6300000
43, 0.427943147, 0.0519717463, 2000000
44, 0.277737232, 0.343778569, 3300000
45, 0.796952292, 0.669302106, 100000
46, 0.306327361, 0.135440191, 3000000
47, 0.435120691, 0.363270405, 1200000
48, 0.301329125, 0.420201598, 3000000
49, 0.307524168, 0.359532456, 3000000
