patch, X.Koord, Y.Koord, Area
0, 0.344112497, 0.0130199666, 2700000
1, 0.482961318, 0.240764208, 1200000
2, 0.305185718, 0.278218593, 4100000
3, 0.340689032, 0.122811559, 3000000
4, 0.0181726017, 0.539611514, 9700000
5, 0.108711291, 0.420892402, 6400000
6, 0.0856370728, 0.158783837, 7200000
7, 0.403995088, 0.280437219, 1900000
8, 0.144571375, 0.0547991218, 5100000
9, 0.42537762, 0.154657493, 1600000
10, 0.350422108, 0.191707248, 2600000
11, 0.122065207, 0.245593663, 5900000
12, 0.188561077, 0.703729648, 4900000
13, 0.0650679985, 0.52955694, 8600000
14, 0.210020659, 0.313861117, 4400000
15, 0.470840685, 0.0606801798, 1200000
16, 0.431031351, 0.126626098, 1400000
17, 0.458843195, 0.255026589, 1300000
18, 0.121906673, 0.189615657, 6200000
19, 0.254205988, 0.00452881641, 4300000
20, 0.370754148, 0.304590236, 1900000
21, 0.144201235, 0.161686671, 5200000
22, 0.119732202, 0.287493275, 6300000
23, 0.0861642628, 0.0252430374, 7000000
24, 0.341941851, 0.277302603, 3000000
25, 0.331372421, 0.485610925, 3300000
26, 0.310165679, 0.342237344, 3400000
27, 0.411323524, 0.132826094, 1800000
28, 0.188749438, 0.480980213, 4900000
29, 0.359629955, 0.238438118, 2100000
30, 0.221214304, 0.212204032, 4400000
31, 0.683413032, 0.259074927, 800000
32, 0.159185445, 0.400218429, 5000000
33, 0.690885374, 0.0746857159, 700000
34, 0.124576407, 0.106119512, 5500000
35, 0.124322147, 0.347324117, 5500000
36, 0.0669603228, 0.404324548, 8500000
37, 0.0945686505, 0.27263077, 6900000
38, 0.343979977, 0.0215791431, 2900000
39, 0.0748252194, 0.0905228624, 8200000
40, 0.139835004, 0.139545142, 5300000
41, 0.0375874733, 0.139536672, 9500000
42, 0.080206699, 0.50830542, 7900000
43, 0.159922932, 0.319154051, 5000000
44, 0.388633238, 0.343245237, 1900000
45, 0.570566968, 0.118937738, 1000000
46, 0.703985869, 0.128688094, 300000
47, 0.0622545661, 0.187612775, 9400000
48, 0.177515819, 0.341726433, 5000000
49, 0.222542211, 0.229703699, 4300000
