patch, X.Koord, Y.Koord, Area
0, 0.0867991308, 0.208441891, 7100000
1, 0.0580566242, 0.0231750852, 8800000
2, 0.595600259, 0.138001427, 1400000
3, 0.0973679021, 0.220731156, 7000000
4, 0.25381136, 0.0293311321, 3500000
5, 0.237600737, 0.0872349494, 3800000
6, 0.157034411, 0.644010338, 5500000
7, 0.239187865, 0.248192408, 3800000
8, 0.241361746, 0.22001725, 3700000
9, 0.0513210648, 0.0810493969, 9500000
10, 0.0896563829, 0.187454025, 7000000
11, 0.153227179, 0.200724115, 6300000
12, 0.14280286, 0.205873761, 6400000
13, 0.235326231, 0.417326438, 4000000
14, 0.779970856, 0.358654606, 200000
15, 0.837274824, 0.361202648, 100000
16, 0.177701135, 0.0586659407, 5000000
17, 0.409097393, 0.08773718, 1400000
18, 0.172647402, 0.136113253, 5000000
19, 0.764600055, 0.213275101, 400000
20, 0.438996227, 0.178196479, 1400000
21, 0.18508966, 0.229129592, 4700000
22, 0.0164888026, 0.0592080898, 9700000
23, 0.0460751205, 0.188341257, 9500000
24, 0.0803885818, 0.279974886, 7400000
25, 0.157032069, 0.28395168, 5600000
26, 0.261760651, 0.117074732, 3200000
27, 0.052182168, 0.00712688065, 9000000
28, 0.0868657524, 0.339686943, 7100000
29, 0.359934538, 0.0893912253, 1700000
30, 0.223430783, 0.307816408, 4200000
31, 0.800973149, 0.0259350051, 200000
32, 0.38817912, 0.0344652117, 1500000
33, 0.353290191, 0.494470265, 2200000
34, 0.688629258, 0.34684154, 900000
35, 0.0417663344, 0.285295698, 9600000
36, 0.170683916, 0.388241207, 5000000
37, 0.0754570863, 0.551877785, 7700000
38, 0.160923347, 0.415196064, 5100000
39, 0.280557371, 0.117090404, 3200000
40, 0.155535282, 0.207254049, 5800000
41, 0.415415443, 0.724536884, 1400000
42, 0.0196204995, 0.234621514, 9600000
43, 0.0704004387, 0.614467285, 8300000
44, 0.0582933506, 0.703480866, 8800000
45, 0.156662992, 0.394712149, 5700000
46, 0.127594944, 0.0848168168, 6700000
47, 0.641332207, 0.232115836, 1400000
48, 0.23598911, 0.0796181522, 3900000
49, 0.338986035, 0.277460386, 2500000
