patch, X.Koord, Y.Koord, Area
0, 0.12462425, 0.682679304, 5200000
1, 0.122457176, 0.419018318, 2300000
2, 0.174263892, 0.403714849, 3500000
3, 0.132135678, 0.456171274, 5400000
4, 0.162862474, 0.0449066642, 5400000
5, 0.0472783439, 0.0567382309, 100000
6, 0.389515657, 0.105259905, 7600000
7, 0.00425308295, 0.440318379, 9300000
8, 0.150854888, 0.0768560923, 6900000
9, 0.0747266961, 0.137678618, 2100000
10, 0.0085242571, 0.0887408843, 7800000
11, 0.315985648, 0.0279841283, 3000000
12, 0.178454203, 0.429848743, 2500000
13, 0.149489964, 0.0708976112, 2300000
14, 0.232002139, 0.00449148212, 1600000
15, 0.155989932, 0.535753969, 8100000
16, 0.531982466, 0.177698722, 9200000
17, 0.463351395, 0.611653142, 8800000
18, 0.31951516, 0.833229668, 3500000
19, 0.00146995358, 0.00541148425, 5200000
20, 0.31454071, 0.292833994, 2200000
21, 0.0214840151, 0.523077062, 8800000
22, 0.480669098, 0.381650041, 1200000
23, 0.129295196, 0.314106287, 3200000
24, 0.319374039, 0.432101572, 9400000
25, 0.531982063, 0.474073268, 4800000
26, 0.0539027039, 0.235620413, 1500000
27, 0.475503796, 0.0203904426, 1200000
28, 0.27169159, 0.28740295, 6800000
29, 0.131697701, 0.0685934397, 3700000
30, 0.389496973, 0.270327714, 10000000
31, 0.403162588, 0.390246371, 2300000
32, 0.148999399, 0.224478898, 5400000
33, 0.0225694097, 0.0886190648, 3700000
34, 0.277848295, 0.0706895017, 2200000
35, 0.0113930083, 0.114477267, 6600000
36, 0.0588491211, 0.0884235647, 3100000
37, 0.640583681, 0.290856578, 5400000
38, 0.504635031, 0.0033262259, 1800000
39, 0.191766317, 0.00973465014, 9700000
40, 0.43752527, 0.687491834, 7700000
41, 0.127833596, 0.60304558, 3200000
42, 0.438022559, 0.235244064, 9800000
43, 0.509792539, 0.293979713, 3100000
44, 0.224677071, 0.0311793763, 100000
45, 0.356052345, 0.0922237873, 3800000
46, 0.525887762, 0.462430456, 8000000
47, 0.597763694, 0.406101668, 6800000
48, 0.179395867, 0.636918448, 5400000
49, 0.107004638, 0.300661304, 9600000
