patch, X.Koord, Y.Koord, Area
0, 0.0110721781, 0.262398965, 10000000
1, 0.0564946788, 0.587068028, 8300000
2, 0.642906942, 0.448575699, 700000
3, 0.222985691, 0.269799622, 6100000
4, 0.480548874, 0.142156815, 2100000
5, 0.109241906, 0.166587241, 7600000
6, 0.0458237497, 0.144522651, 8800000
7, 0.22335258, 0.0160294652, 6000000
8, 0.0160270708, 0.171353819, 9500000
9, 0.0201655232, 0.453050046, 9200000
10, 0.57407009, 0.176000454, 1000000
11, 0.432901662, 0.336695839, 3400000
12, 0.143271556, 0.368192227, 6800000
13, 0.210402113, 0.257718868, 6200000
14, 0.0822713647, 0.114288553, 8100000
15, 0.344699493, 0.669833503, 4200000
16, 0.49664021, 0.143955039, 1600000
17, 0.281287819, 0.168290842, 4900000
18, 0.116981739, 0.414471222, 7400000
19, 0.0559415126, 0.454953028, 8300000
20, 0.111137937, 0.032055243, 7400000
21, 0.708742083, 0.101495903, 600000
22, 0.058809314, 0.213812805, 8300000
23, 0.132709429, 0.146657791, 7300000
24, 0.138737782, 0.0225519664, 7100000
25, 0.198199517, 0.400263576, 6500000
26, 0.362128493, 0.297603548, 3900000
27, 0.366159626, 0.480091436, 3800000
28, 0.19439963, 0.392233955, 6800000
29, 0.247425133, 0.232825293, 5400000
30, 0.252922918, 0.367297958, 5200000
31, 0.251490646, 0.170372116, 5300000
32, 0.810563933, 0.0316130448, 500000
33, 0.203743387, 0.28646332, 6300000
34, 0.134805941, 0.321014884, 7200000
35, 0.305553505, 0.540846399, 4600000
36, 0.407678642, 0.182151626, 3400000
37, 0.549328346, 0.472233573, 1500000
38, 0.345331675, 0.15201202, 4200000
39, 0.290158398, 0.235498787, 4800000
40, 0.367202271, 0.343072022, 3600000
41, 0.0154775804, 0.119485736, 9900000
42, 0.457320908, 0.0839331086, 2400000
43, 0.309720443, 0.317439811, 4500000
44, 0.0947413569, 0.216491035, 8100000
45, 0.0607948402, 0.0426527662, 8200000
46, 0.232695363, 0.163645508, 5800000
47, 0.0290474043, 0.0596621264, 9000000
48, 0.554209441, 0.792487171, 1100000
49, 0.317906864, 0.450863037, 4400000
