patch, X.Koord, Y.Koord, Area
0, 0.179987702, 0.588950341, 7900000
1, 0.0842983409, 0.60291927, 8600000
2, 0.0267055286, 0.517655931, 8900000
3, 0.115108475, 0.722634165, 8500000
4, 0.206584975, 0.613738074, 6600000
5, 0.0128133932, 0.58202928, 9500000
6, 0.204273974, 0.663086646, 7500000
7, 0.0782159761, 0.586364489, 8700000
8, 0.13078056, 0.570802957, 8100000
9, 0.0430889765, 0.596894072, 8800000
10, 0.769095086, 0.626191661, 1200000
11, 0.969432789, 0.575078061, 100000
12, 0.871646953, 0.547639004, 500000
13, 0.945957151, 0.680444212, 400000
14, 0.809290791, 0.694313072, 1100000
15, 0.819613716, 0.603743696, 700000
16, 0.926608846, 0.689325957, 400000
17, 0.827753424, 0.704280271, 600000
18, 0.842277369, 0.697958587, 500000
19, 0.815481057, 0.655265207, 700000
20, 0.29323502, 0.0817037516, 5800000
21, 0.22152711, 0.116891102, 6300000
22, 0.267837959, 0.0980193923, 6000000
23, 0.221005043, 0.0628367805, 6400000
24, 0.353621884, 0.0381623147, 5400000
25, 0.344051372, 0.119303393, 5600000
26, 0.18902834, 0.0979813378, 7900000
27, 0.290059158, 0.101385803, 5800000
28, 0.211067705, 0.123288361, 6600000
29, 0.480897946, 0.174054155, 3800000
30, 0.562045994, 0.012943545, 2900000
31, 0.463176128, 0.095876136, 4000000
32, 0.423137768, 0.0616924811, 4200000
33, 0.525767062, 0.0769323725, 3000000
34, 0.523632884, 0.0818040182, 3000000
35, 0.573194775, 0.00580734727, 2200000
36, 0.633321646, 0.0500105341, 2000000
37, 0.536397888, 0.0162690903, 3000000
38, 0.566487208, 0.00140719047, 2800000
39, 0.496326645, 0.00178356772, 3600000
40, 0.441092941, 0.0527821849, 4100000
41, 0.368864532, 0.0683516341, 5300000
42, 0.570892693, 0.0982395888, 2200000
43, 0.407457117, 0.0528519488, 4900000
44, 0.413392579, 0.120960337, 4800000
45, 0.672583955, 0.104705779, 1900000
46, 0.416152462, 0.100691989, 4200000
47, 0.511243262, 0.14091897, 3300000
48, 0.333655818, 0.244805735, 5700000
49, 0.380102263, 0.0178925895, 4900000
