patch, X.Koord, Y.Koord, Area
0, 0.581150037, 0.273507521, 1200000
1, 0.485518295, 0.0331296724, 4600000
2, 0.516604267, 0.632658803, 300000
3, 0.047175219, 0.0995709958, 200000
4, 0.583932759, 0.0568504415, 2300000
5, 0.286409209, 0.402497562, 1500000
6, 0.231580319, 0.0020695787, 9500000
7, 0.148851804, 0.287247691, 7300000
8, 0.0213172846, 0.511989722, 5400000
9, 0.170193923, 0.0792380563, 2900000
10, 0.504228916, 0.0536879775, 7700000
11, 0.193525228, 0.274970701, 6800000
12, 0.108551031, 0.630143999, 400000
13, 0.351632224, 0.239829703, 9100000
14, 0.769134344, 0.261017475, 7100000
15, 0.00578438715, 0.0515524348, 1600000
16, 0.0713668116, 0.480078421, 9200000
17, 0.278941561, 0.139979879, 1900000
18, 0.537247938, 0.0806662405, 9500000
19, 0.26084443, 0.493181965, 100000
20, 0.018338621, 0.270457001, 900000
21, 0.228427053, 0.285168591, 6100000
22, 0.0160684984, 0.211620934, 7500000
23, 0.104857384, 0.685340012, 3000000
24, 0.253839937, 0.566408341, 9200000
25, 0.304795196, 0.533763013, 5600000
26, 0.51436977, 0.104182971, 5700000
27, 0.527464211, 0.25507508, 1400000
28, 0.525732978, 0.507223337, 8100000
29, 0.283130988, 0.255648528, 5300000
30, 0.252084769, 0.161973354, 8600000
31, 0.0918887828, 0.504456608, 9100000
32, 0.156012872, 0.000259378557, 1400000
33, 0.358950722, 0.0440844176, 4900000
34, 0.469747351, 0.0137650232, 1700000
35, 0.136377037, 0.126655293, 9600000
36, 0.0444769262, 0.0674126558, 7300000
37, 0.0505262422, 0.355157094, 3600000
38, 0.600229946, 0.0195292869, 3100000
39, 0.0160868041, 0.102307275, 8800000
40, 0.419845838, 0.100399674, 9600000
41, 0.235391908, 0.393804049, 4900000
42, 0.0169615302, 0.179478393, 2700000
43, 0.0728804159, 0.407682322, 400000
44, 0.120830563, 0.208253291, 900000
45, 0.3720822, 0.504334173, 7700000
46, 0.230133596, 0.525804163, 9900000
47, 0.363766124, 0.1629615, 6900000
48, 0.167059266, 0.204689562, 3800000
49, 0.0154545839, 0.0944054229, 4500000
