patch, X.Koord, Y.Koord, Area
0, 0.633354181, 0.674495869, 4300000
1, 0.574818712, 0.283736932, 4900000
2, 0.320206447, 0.160625201, 7600000
3, 0.321412928, 0.69876165, 7400000
4, 0.148563942, 0.816122443, 9000000
5, 0.0629664632, 0.835420201, 9300000
6, 0.61940162, 0.182498524, 4700000
7, 0.110911684, 0.634824644, 9000000
8, 0.555790608, 0.107344604, 5900000
9, 0.869021418, 0.437581903, 1000000
10, 0.897582989, 0.0122412627, 300000
11, 0.434526096, 0.726036397, 6400000
12, 0.0378520067, 0.605301563, 9800000
13, 0.243187119, 0.925626337, 8600000
14, 0.860763862, 0.528866696, 1100000
15, 0.882072583, 0.452009505, 700000
16, 0.718233628, 0.21889682, 1900000
17, 0.412429467, 0.301810841, 6700000
18, 0.957917071, 0.241108927, 200000
19, 0.0612752324, 0.207089459, 9500000
20, 0.769960015, 0.147847391, 1600000
21, 0.360732652, 0.265393949, 7300000
22, 0.742303877, 0.346739925, 1900000
23, 0.700573532, 0.809497957, 2300000
24, 0.711140116, 0.0926362569, 2000000
25, 0.317222303, 0.138707105, 7900000
26, 0.835769807, 0.39013228, 1100000
27, 0.667147153, 0.125088258, 3200000
28, 0.828676606, 0.769884978, 1200000
29, 0.408450537, 0.69801298, 6800000
30, 0.15036618, 0.970420514, 8900000
31, 0.593708405, 0.594672363, 4900000
32, 0.198082229, 0.0747726052, 8700000
33, 0.633990808, 0.328882518, 4200000
34, 0.700532703, 0.84497842, 3200000
35, 0.280015765, 0.248620592, 8300000
36, 0.281367502, 0.132333733, 8200000
37, 0.198441367, 0.611984625, 8600000
38, 0.107963764, 0.237402816, 9300000
39, 0.347882395, 0.108423779, 7300000
40, 0.893804314, 0.186365962, 300000
41, 0.969056164, 0.340738813, 200000
42, 0.748972859, 0.182403688, 1700000
43, 0.365232817, 0.457209242, 7200000
44, 0.808932856, 0.169768999, 1200000
45, 0.318028655, 0.863891201, 7800000
46, 0.636445109, 0.670280005, 3500000
47, 0.561912503, 0.885663829, 5200000
48, 0.0376356901, 0.814214759, 9900000
49, 0.709267253, 0.121546512, 2100000
