patch, X.Koord, Y.Koord, Area
0, 0.593343552, 0.594909969, 600000
1, 0.54200092, 0.876073222, 8800000
2, 0.744777077, 0.0798036794, 3800000
3, 0.918647027, 0.975391402, 4000000
4, 0.113771644, 0.216365536, 700000
5, 0.622682991, 0.172573601, 4900000
6, 0.362928071, 0.735111319, 3600000
7, 0.580966794, 0.442247904, 2200000
8, 0.11554296, 0.666705571, 8100000
9, 0.840607262, 0.666787319, 5300000
10, 0.404814342, 0.859088518, 7500000
11, 0.528002978, 0.598991924, 400000
12, 0.241982722, 0.414115814, 6400000
13, 0.338372961, 0.448898236, 8600000
14, 0.805093758, 0.666942555, 3000000
15, 0.50555863, 0.498215109, 8700000
16, 0.26299169, 0.226639993, 5800000
17, 0.960240148, 0.729774974, 3300000
18, 0.0411681985, 0.141913382, 8500000
19, 0.999573698, 0.371805568, 4100000
20, 0.0437875665, 0.275919907, 2000000
21, 0.742700751, 0.793612019, 4900000
22, 0.36691072, 0.807818912, 500000
23, 0.793264078, 0.122631621, 100000
24, 0.158201634, 0.650720114, 4200000
25, 0.237623605, 0.121776608, 1100000
26, 0.214332809, 0.173044637, 6600000
27, 0.468815184, 0.0364683585, 5800000
28, 0.289551493, 0.344497436, 400000
29, 0.272264568, 0.197130851, 6300000
30, 0.0502424862, 0.766215096, 8900000
31, 0.833368864, 0.605703616, 4800000
32, 0.650759668, 0.454700481, 5600000
33, 0.790412275, 0.00339263561, 2900000
34, 0.25849654, 0.73319314, 2200000
35, 0.923104428, 0.305861171, 500000
36, 0.027771645, 0.201749022, 5400000
37, 0.661075959, 0.364133864, 6000000
38, 0.0186280862, 0.984580901, 3000000
39, 0.42817316, 0.791690754, 700000
40, 0.703469869, 0.600295625, 3000000
41, 0.63078161, 0.861139989, 6600000
42, 0.0217289152, 0.619961431, 1900000
43, 0.38625999, 0.838563308, 9500000
44, 0.938662049, 0.308521908, 7900000
45, 0.12519501, 0.987265354, 7900000
46, 0.970888648, 0.578963281, 4200000
47, 0.840411152, 0.0941773935, 5700000
48, 0.634409305, 0.958597165, 2800000
49, 0.65587815, 0.32053593, 1200000
