body.mass, if.basal.spp, D_Max_i, Nutr.halfsat.dens1, Nurt.halfsat.dens2
2.75152869, 1, 0.212395891, 0.181826598, 0.16196821
16.061102, 1, 0.157453964, 0.102128132, 0.142609177
16.1447793, 1, 0.378081566, 0.135281199, 0.128907503
27.23801, 1, 0.358458002, 0.148212408, 0.197385524
36.9848619, 1, 0.20545111, 0.187481589, 0.133377405
42.6734787, 1, 0.138184645, 0.105381079, 0.121880106
46.352101, 1, 0.269428508, 0.126722714, 0.106580839
127.228306, 1, 0.393899777, 0.129214247, 0.198287054
137.127234, 1, 0.0486830421, 0.167652011, 0.112785571
191.72852, 1, 0.0114928212, 0.130061802, 0.13221308
413.30034, 1, 0.133055308, 0.11827028, 0.107094284
601.610189, 1, 0.140673897, 0.144022841, 0.122476994
111.069602, 0, 0.253711266, 0, 0
852.929836, 0, 0.280934876, 0, 0
907.315408, 0, 0.281804488, 0, 0
3236.44257, 0, 0.300305569, 0, 0
4068.22949, 0, 0.303759776, 0, 0
4891.06275, 0, 0.306570352, 0, 0
5270.78462, 0, 0.307718605, 0, 0
13286.8719, 0, 0.322278348, 0, 0
28062.9506, 0, 0.334554332, 0, 0
115944.918, 0, 0.359147276, 0, 0
184435.763, 0, 0.367580317, 0, 0
299763.088, 0, 0.376616115, 0, 0
